label,F1
0,1649
0,1591
0,1569
0,1593
0,1577
0,1557
0,1537
0,1509
0,1489
0,1420
0,1313
0,1340
0,1269
0,1223
0,1173
0,1160
0,1176
0,1145
0,1112
0,1081
0,1074
0,1077
0,1055
0,1049
0,1061
0,1041
0,1039
0,1044
0,1019
0,1018
0,1032
0,1020
0,1023
0,1033
0,1041
0,1042
0,1034
0,1009
0,1051
0,1037
1,1009
1,1019
1,1008
1,1022
1,1002
1,1005
1,1008
1,1029
1,997
1,1007
1,1013
1,1019
1,1013
1,1006
1,998
1,1003
1,1007
1,1019
1,1019
1,1002
1,1010
1,999
1,1003
1,1004
1,990
1,994
1,970
1,969
1,962
1,978
1,963
1,958
1,962
1,951
1,962
1,953
1,965
1,945
1,954
1,955
1,964
1,962
1,937
1,940
1,940
1,931
1,907
1,907
1,904
1,890
1,858
1,883
1,889
1,880
1,884
1,885
1,869
1,873
1,865
1,836
1,859
1,860
1,879
1,880
1,891
1,900
1,928
1,930
1,915
1,906
1,934
1,937
1,932
1,922
1,929
1,931
1,944
1,968
1,985
1,983
1,997
1,1005
1,1022
1,1026
1,1023
1,1019
1,1005
1,948
1,954
1,901
1,941
1,971
1,960
1,1008
1,1050
1,1020
1,911
1,894
1,883
1,832
1,864
1,880
1,907
1,942
1,922
1,899
1,893
1,866
1,890
1,932
1,917
1,891
1,923
1,981
1,998
1,981
1,924
1,897
1,901
1,913
1,898
1,910
1,899
1,896
1,891
1,933
1,845
1,869
1,915
1,935
1,1005
1,975
1,866
1,901
1,886
1,948
1,957
1,894
1,923
1,892
1,911
1,944
1,963
1,945
1,989
1,980
1,984
1,999
1,993
1,999
1,1014
1,954
1,949
1,955
1,959
1,949
1,948
1,948
1,973
1,979
1,970
1,954
1,957
1,939
1,977
1,959
1,946
1,944
1,964
1,959
1,959
1,967
1,982
1,973
1,970
1,981
1,988
1,972
1,978
1,963
1,1006
1,1008
1,988
1,961
1,965
1,996
1,957
1,933
1,932
1,934
1,940
1,936
0,906
0,917
0,922
0,911
0,918
0,917
0,922
0,919
0,933
0,950
0,942
0,946
0,946
0,951
0,961
0,964
0,958
0,952
0,967
0,951
0,962
0,954
0,961
0,960
0,973
0,974
0,1001
0,1029
0,1087
0,1108
0,1194
0,1222
0,1261
0,1311
0,1458
0,1578
0,1552
0,1542
0,1591
0,1675
0,1637
0,1601
0,1634
0,1685
0,1675
0,1636
0,1673
0,1674
0,1665
0,1642
0,1668
0,1629
0,1681
0,1669
0,1631
0,1653
0,1619
0,1620
0,1589
0,1641
0,1617
0,1580
0,1583
0,1568
0,1561
0,1530
0,1491
0,1419
0,1307
0,1280
0,1235
0,1212
0,1168
0,1134
0,1105
0,1088
0,1078
0,1046
0,1045
0,1064
0,1047
0,1053
0,1049
0,1040
0,1057
0,1065
0,1074
0,1064
0,1061
0,1032
0,1028
0,1032
0,1011
0,1016
0,1020
0,1013
0,1006
0,1010
0,999
0,993
0,976
0,986
0,985
0,986
0,988
0,976
0,997
0,996
0,1016
0,1009
0,1013
0,1015
0,1013
0,1028
0,1039
0,1039
0,1041
0,1043
0,1044
0,1044
0,1064
0,1084
0,1106
0,1128
0,1198
0,1202
0,1257
0,1278
0,1357
0,1445
0,1601
0,1594
0,1697
0,1693
0,1735
0,1840
0,1790
0,1812
0,1769
0,1696
0,1737
0,1737
0,1698
0,1653
0,1641
0,1667
0,1691
0,1689
0,1686
0,1669
0,1688
0,1703
0,1686
0,1658
0,1649
0,1630
0,1597
0,1560
0,1541
0,1566
0,1547
0,1516
0,1467
0,1388
0,1275
0,1234
0,1181
0,1169
0,1127
0,1085
0,1057
0,1054
0,1036
0,1024
0,1026
0,1036
0,1035
0,1023
0,1018
0,1033
0,1031
0,1028
0,1036
0,1027
0,1017
0,1015
0,983
0,988
0,971
0,983
0,976
0,968
0,956
0,948
0,961
0,971
0,956
0,953
0,956
0,949
0,941
0,945
0,939
0,934
0,934
0,923
0,932
0,929
0,939
0,949
0,966
0,972
0,977
0,981
0,983
0,974
0,989
0,1023
0,1049
0,1084
0,1115
0,1186
0,1216
0,1284
0,1332
0,1421
0,1540
0,1595
0,1607
0,1589
0,1601
0,1639
0,1661
0,1656
0,1633
0,1672
0,1675
0,1690
0,1657
0,1651
0,1650
0,1640
0,1611
0,1599
0,1585
0,1586
0,1584
0,1610
0,1620
0,1565
0,1583
0,1571
0,1562
0,1555
0,1551
0,1508
0,1464
0,1452
0,1420
0,1374
0,1270
0,1243
0,1195
0,1162
0,1121
0,1067
0,1015
0,1006
0,995
0,990
0,997
0,1018
0,1000
0,1000
0,1014
0,1018
0,1011
0,1018
0,1020
0,1028
0,1003
0,1022
0,1020
0,991
0,956
0,944
0,943
0,941
0,935
0,934
0,946
0,951
0,947
0,953
0,956
0,945
0,942
0,942
0,940
0,938
0,949
0,958
0,950
0,957
0,974
0,966
0,968
0,975
0,970
0,969
0,964
0,968
0,957
0,975
0,1023
0,1022
0,1066
0,1127
0,1176
0,1230
0,1287
0,1348
0,1524
0,1591
0,1598
0,1575
0,1677
0,1791
0,1763
0,1686
0,1667
0,1639
0,1670
0,1677
0,1667
0,1648
0,1594
0,1614
0,1591
0,1656
0,1704
0,1682
0,1639
0,1621
0,1635
0,1574
0,1633
0,1603
0,1534
0,1541
0,1542
0,1543
0,1517
0,1495
0,1457
0,1373
0,1271
0,1216
0,1156
0,1107
0,1093
0,1060
0,1018
0,1004
0,979
0,994
0,994
0,977
0,967
0,970
0,959
0,970
0,985
0,984
0,987
0,952
0,964
0,955
0,939
0,946
0,949
0,948
0,960
0,944
0,955
0,966
0,961
0,975
0,959
0,951
0,953
0,957
0,967
0,959
0,986
0,991
0,958
0,964
0,944
0,946
0,981
0,955
0,984
0,987
0,970
0,973
0,972
0,1001
0,997
0,1008
0,1012
0,1036
0,1090
0,1131
0,1179
0,1225
0,1324
0,1411
0,1573
0,1571
0,1523
0,1547
0,1621
0,1646
0,1616
0,1530
0,1586
0,1613
0,1621
0,1534
0,1574
0,1508
0,1491
0,1452
0,1674
0,1706
0,1718
0,1687
0,1679
0,1650
0,1646
0,1623
0,1640
0,1631
0,1589
0,1613
0,1563
0,1562
0,1546
0,1537
0,1530
0,1277
0,1138
0,1114
0,1093
0,1033
0,1011
0,1031
0,1005
0,1001
0,1036
0,1008
0,1028
0,1044
0,1007
0,993
0,967
0,1025
0,985
0,1003
0,987
0,1010
0,1006
0,975
0,1039
0,1015
0,1011
0,943
0,986
0,983
1,1034
1,1023
1,988
1,989
1,1032
1,983
1,977
1,966
1,988
1,1018
1,1003
1,987
1,960
1,1049
1,987
1,1021
1,1001
1,991
1,1050
1,983
1,991
1,986
1,983
1,1031
1,948
1,962
1,926
1,962
1,939
1,920
1,938
1,955
1,985
1,959
1,961
1,938
1,907
1,985
1,909
1,883
1,884
1,887
1,956
1,953
1,917
1,948
1,957
1,950
1,884
1,920
1,890
1,870
1,903
1,931
1,983
1,932
1,926
1,930
1,956
1,916
1,917
1,892
1,870
1,909
1,938
1,952
1,916
1,895
1,916
1,905
1,900
1,895
1,932
1,922
1,904
1,879
1,897
1,888
1,879
1,908
1,896
1,896
1,900
1,911
1,934
1,935
1,931
1,927
1,929
1,959
1,955
1,976
1,992
1,989
1,966
1,973
1,962
1,957
1,947
1,927
1,937
1,925
1,928
1,908
1,920
1,920
1,904
1,907
1,902
1,915
1,905
1,923
1,911
1,925
1,922
1,916
1,925
1,917
1,916
1,918
1,918
1,929
1,924
1,919
1,910
1,910
1,907
1,916
1,919
1,919
1,906
1,908
1,898
1,896
1,891
1,900
1,905
1,897
1,880
1,893
1,902
1,896
1,887
1,891
1,890
1,883
1,879
1,878
1,892
1,884
1,890
1,893
1,875
1,878
1,880
1,875
1,874
1,863
1,865
1,882
1,881
1,902
1,921
1,915
1,891
1,888
1,903
1,911
1,891
1,888
1,873
1,883
1,907
1,893
1,880
1,906
1,898
1,904
1,896
1,898
1,906
1,896
1,891
1,880
1,884
1,893
1,913
1,918
1,917
1,937
1,920
1,926
0,920
0,925
0,909
0,921
0,912
0,920
0,923
0,939
0,941
0,957
0,951
0,950
0,943
0,947
0,946
0,923
0,906
0,916
0,923
0,931
0,916
0,925
0,910
0,922
0,929
0,952
0,1007
0,1021
0,1087
0,1136
0,1205
0,1249
0,1302
0,1401
0,1523
0,1575
0,1606
0,1588
0,1658
0,1698
0,1573
0,1559
0,1598
0,1678
0,1673
0,1645
0,1664
0,1680
0,1640
0,1593
0,1566
0,1664
0,1653
0,1663
0,1691
0,1686
0,1683
0,1628
0,1624
0,1668
0,1664
0,1588
0,1590
0,1590
0,1517
0,1502
0,1452
0,1387
0,1289
0,1255
0,1169
0,1171
0,1134
0,1074
0,984
0,975
0,917
0,917
0,907
0,954
0,938
0,926
0,933
0,932
0,912
0,935
0,916
0,944
0,953
0,932
0,947
0,969
0,938
0,913
0,917
0,907
0,948
0,948
0,911
0,933
0,963
0,935
0,938
0,924
0,944
0,922
0,925
0,928
0,948
0,931
0,1002
0,942
0,925
0,930
0,956
0,936
0,983
0,912
0,960
0,945
0,969
0,979
0,986
0,1013
0,1049
0,1083
0,1197
0,1210
0,1334
0,1450
0,1512
0,1626
0,1637
0,1607
0,1747
0,1803
0,1706
0,1694
0,1733
0,1746
0,1802
0,1737
0,1725
0,1746
0,1715
0,1685
0,1675
0,1714
0,1736
0,1717
0,1715
0,1721
0,1762
0,1735
0,1707
0,1722
0,1672
0,1676
0,1684
0,1636
0,1579
0,1525
0,1476
0,1419
0,1290
0,1217
0,1139
0,1127
0,1080
0,1051
0,1030
0,1006
0,1000
0,981
0,962
0,975
0,967
0,998
0,984
0,996
0,980
0,977
0,987
0,989
0,970
0,946
0,967
0,1020
0,997
0,957
0,1003
0,991
0,939
0,918
0,887
0,893
0,905
0,916
0,933
0,942
0,968
0,929
0,957
0,952
0,973
0,897
0,885
0,911
0,917
0,931
0,950
0,945
0,962
0,940
0,944
0,958
0,962
0,968
0,1009
0,1047
0,1097
0,1123
0,1193
0,1285
0,1348
0,1498
0,1623
0,1687
0,1710
0,1754
0,1795
0,1771
0,1741
0,1759
0,1750
0,1747
0,1730
0,1785
0,1832
0,1917
0,1838
0,1799
0,1764
0,1756
0,1760
0,1739
0,1772
0,1735
0,1731
0,1676
0,1672
0,1695
0,1662
0,1630
0,1621
0,1620
0,1546
0,1515
0,1463
0,1367
0,1294
0,1224
0,1175
0,1172
0,1108
0,1060
0,1004
0,1001
0,992
0,996
0,986
0,976
0,967
0,975
0,976
0,979
0,981
0,972
0,977
0,979
0,971
0,981
0,966
0,957
0,961
0,957
0,967
0,981
0,962
0,960
0,972
0,961
0,957
0,962
0,936
0,940
0,928
0,938
0,949
0,938
0,943
0,944
0,951
0,947
0,943
0,954
0,959
0,975
0,970
0,962
0,968
0,973
0,994
0,1013
0,1041
0,1042
0,1083
0,1129
0,1180
0,1255
0,1300
0,1392
0,1493
0,1568
0,1563
0,1582
0,1615
0,1697
0,1606
0,1645
0,1631
0,1701
0,1675
0,1707
0,1714
0,1682
0,1642
0,1609
0,1600
0,1623
0,1599
0,1654
0,1649
0,1619
0,1625
0,1572
0,1605
0,1593
0,1593
0,1537
0,1477
0,1471
0,1473
0,1460
0,1435
0,1360
0,1305
0,1248
0,1175
0,1114
0,1076
0,1028
0,959
0,953
0,961
0,934
0,936
0,930
0,913
0,899
0,905
0,909
0,914
0,916
0,918
0,929
0,927
0,932
0,942
0,955
0,964
0,956
0,939
0,955
0,959
0,946
0,943
0,926
0,937
0,915
0,937
0,938
0,926
0,933
0,926
0,910
0,909
0,918
0,912
0,936
0,924
0,914
0,922
0,937
0,929
0,921
0,930
0,929
0,918
0,928
0,926
0,945
0,1017
0,1052
0,1139
0,1208
0,1281
0,1352
0,1553
0,1584
0,1622
0,1618
0,1667
0,1736
0,1672
0,1656
0,1703
0,1725
0,1666
0,1646
0,1665
0,1622
0,1584
0,1640
0,1650
0,1650
0,1634
0,1632
0,1633
0,1605
0,1601
0,1553
0,1545
0,1594
0,1585
0,1538
0,1459
0,1457
0,1454
0,1420
0,1406
0,1330
0,1186
0,1164
0,1093
0,1073
0,1035
0,1011
0,971
0,948
0,961
0,936
0,941
0,929
0,934
0,951
0,953
0,958
0,948
0,997
0,990
0,979
0,944
0,954
0,943
0,965
0,972
0,921
0,954
0,958
1,962
1,946
1,936
1,955
1,917
1,927
1,956
1,968
1,962
1,963
1,995
1,975
1,959
1,960
1,981
1,979
1,943
1,963
1,971
1,986
1,950
1,977
1,952
1,961
1,931
1,921
1,901
1,922
1,912
1,946
1,909
1,963
1,937
1,913
1,881
1,888
1,889
1,890
1,915
1,920
1,964
1,904
1,923
1,922
1,871
1,926
1,929
1,920
1,893
1,903
1,926
1,911
1,865
1,878
1,891
1,912
1,878
1,903
1,910
1,899
1,875
1,870
1,887
1,886
1,862
1,870
1,906
1,915
1,921
1,934
1,914
1,910
1,896
1,873
1,874
1,842
1,932
1,909
1,879
1,866
1,884
1,906
1,894
1,935
1,923
1,917
1,875
1,888
1,868
1,902
1,895
1,937
1,940
1,945
1,892
1,882
1,905
1,885
1,891
1,859
1,899
1,943
1,931
1,917
1,927
1,920
1,912
1,911
1,940
1,914
1,874
1,871
1,904
1,860
1,858
1,892
1,895
1,888
1,880
1,859
1,889
1,870
1,860
1,885
1,896
1,917
1,919
1,922
1,919
1,859
1,828
1,904
1,961
1,930
1,934
1,890
1,855
1,891
1,888
1,890
1,896
1,896
1,886
1,887
1,876
1,865
1,904
1,912
1,900
1,900
1,880
1,877
1,880
1,866
1,891
1,891
1,868
1,885
1,865
1,874
1,904
1,877
1,913
1,912
1,910
1,900
1,899
1,904
1,915
1,912
1,887
1,891
1,898
1,884
1,894
1,886
1,900
1,890
1,899
1,885
1,878
1,881
1,892
1,930
1,905
1,909
1,920
1,923
1,915
1,914
1,916
1,911
0,910
0,907
0,909
0,921
0,900
0,894
0,916
0,920
0,927
0,941
0,930
0,937
0,961
0,957
0,950
0,953
0,952
0,963
0,951
0,954
0,959
0,951
0,956
0,955
0,977
0,969
0,1001
0,1004
0,1052
0,1101
0,1147
0,1190
0,1201
0,1323
0,1476
0,1538
0,1524
0,1558
0,1544
0,1638
0,1589
0,1576
0,1596
0,1621
0,1600
0,1619
0,1597
0,1568
0,1514
0,1550
0,1566
0,1547
0,1521
0,1537
0,1546
0,1570
0,1543
0,1511
0,1495
0,1495
0,1488
0,1491
0,1496
0,1481
0,1450
0,1422
0,1388
0,1319
0,1231
0,1183
0,1153
0,1117
0,1092
0,1070
0,1016
0,1001
0,966
0,936
0,921
0,950
0,944
0,943
0,962
0,974
0,955
0,976
0,982
0,947
0,982
0,936
0,947
0,953
0,931
0,934
0,961
0,951
0,953
0,942
0,902
0,950
0,957
0,964
0,947
0,928
0,913
0,932
0,925
0,926
0,921
0,912
0,920
0,924
0,950
0,933
0,925
0,924
0,931
0,931
0,902
0,948
0,940
0,970
0,993
0,876
0,998
0,1129
0,1179
0,1197
0,1286
0,1317
0,1389
0,1546
0,1635
0,1651
0,1677
0,1688
0,1641
0,1616
0,1663
0,1705
0,1734
0,1685
0,1640
0,1640
0,1645
0,1654
0,1651
0,1644
0,1640
0,1644
0,1629
0,1646
0,1643
0,1595
0,1553
0,1548
0,1541
0,1549
0,1532
0,1533
0,1513
0,1457
0,1433
0,1321
0,1208
0,1163
0,1127
0,1090
0,1035
0,985
0,960
0,938
0,941
0,944
0,945
0,948
0,926
0,925
0,926
0,923
0,936
0,943
0,945
0,947
0,955
0,954
0,954
0,937
0,949
0,957
0,953
0,969
0,940
0,940
0,934
0,940
0,938
0,934
0,943
0,935
0,933
0,938
0,936
0,939
0,932
0,942
0,949
0,940
0,963
0,958
0,965
0,970
0,970
0,965
0,941
0,948
0,967
0,984
0,1025
0,1074
0,1117
0,1153
0,1211
0,1258
0,1315
0,1354
0,1476
0,1464
0,1510
0,1500
0,1519
0,1556
0,1549
0,1601
0,1620
0,1597
0,1654
0,1645
0,1683
0,1662
0,1625
0,1606
0,1629
0,1633
0,1662
0,1640
0,1587
0,1600
0,1534
0,1478
0,1514
0,1553
0,1514
0,1491
0,1539
0,1571
0,1486
0,1455
0,1417
0,1373
0,1257
0,1235
0,1170
0,1155
0,1128
0,1077
0,1079
0,1048
0,1006
0,1013
0,993
0,992
0,1021
0,994
0,1009
0,1004
0,991
0,1004
0,978
0,1016
0,1001
0,1025
0,1008
0,1002
0,1000
0,1009
0,999
0,1007
0,1004
0,1007
0,970
0,983
0,979
0,983
0,998
0,986
0,993
0,996
0,1015
0,1021
0,996
0,992
0,992
0,998
0,990
0,1009
0,1018
0,986
0,1002
0,992
0,987
0,997
0,1027
0,1020
0,1052
0,1067
0,1100
0,1169
0,1242
0,1287
0,1328
0,1430
0,1592
0,1625
0,1629
0,1649
0,1785
0,1764
0,1691
0,1645
0,1684
0,1675
0,1688
0,1647
0,1689
0,1721
0,1648
0,1630
0,1668
0,1616
0,1605
0,1633
0,1660
0,1644
0,1650
0,1564
0,1549
0,1547
0,1560
0,1505
0,1517
0,1530
0,1434
0,1448
0,1391
0,1334
0,1225
0,1184
0,1147
0,1127
0,1080
0,1026
0,979
0,983
0,943
0,931
0,918
0,901
0,906
0,905
0,892
0,898
0,914
0,897
0,920
0,947
0,933
0,922
0,911
0,907
0,935
0,929
0,933
0,924
0,910
0,915
0,915
0,894
0,898
0,914
0,936
0,907
0,889
0,888
0,879
0,866
0,872
0,886
0,875
0,877
0,893
0,900
0,911
0,916
0,899
0,905
0,925
0,929
0,953
0,977
0,976
0,990
0,1024
0,1106
0,1171
0,1224
0,1305
0,1402
0,1543
0,1449
0,1301
0,1364
0,1460
0,1431
0,1360
0,1449
0,1465
0,1479
0,1385
0,1387
0,1388
0,1362
0,1400
0,1391
0,1414
0,1640
0,1664
0,1652
0,1639
0,1645
0,1622
0,1591
0,1542
0,1560
0,1552
0,1519
0,1461
0,1420
0,1357
0,1348
0,1303
0,1247
0,1149
0,1127
0,1074
0,1058
0,1013
0,973
0,937
0,929
0,932
0,932
0,920
0,945
0,924
0,935
0,948
0,961
0,952
0,987
0,983
0,988
0,995
0,989
0,982
0,965
0,984
0,975
0,982
0,980
1,974
1,951
1,931
1,918
1,925
1,924
1,929
1,921
1,920
1,929
1,943
1,947
1,936
1,956
1,961
1,945
1,959
1,943
1,947
1,933
1,955
1,955
1,962
1,949
1,956
1,941
1,931
1,936
1,936
1,906
1,918
1,907
1,878
1,883
1,885
1,878
1,876
1,868
1,882
1,896
1,876
1,868
1,858
1,870
1,851
1,855
1,855
1,869
1,872
1,857
1,854
1,842
1,843
1,838
1,822
1,796
1,835
1,823
1,823
1,824
1,840
1,848
1,875
1,866
1,900
1,887
1,894
1,891
1,896
1,855
1,875
1,869
1,867
1,895
1,877
1,894
1,866
1,865
1,882
1,897
1,892
1,888
1,878
1,844
1,880
1,870
1,868
1,850
1,849
1,850
1,850
1,852
1,855
1,851
1,845
1,852
1,843
1,847
1,835
1,822
1,827
1,833
1,830
1,830
1,838
1,829
1,853
1,848
1,848
1,855
1,861
1,849
1,857
1,864
1,855
1,859
1,867
1,856
1,855
1,863
1,861
1,853
1,867
1,839
1,851
1,854
1,862
1,850
1,838
1,838
1,858
1,850
1,840
1,846
1,857
1,847
1,857
1,859
1,858
1,862
1,864
1,854
1,870
1,853
1,858
1,861
1,849
1,865
1,869
1,855
1,862
1,866
1,862
1,879
1,876
1,860
1,847
1,851
1,842
1,830
1,844
1,846
1,861
1,853
1,817
1,817
1,822
1,837
1,837
1,847
1,868
1,867
1,871
1,868
1,881
1,873
1,862
1,872
1,870
1,873
1,872
1,874
1,877
1,877
1,883
1,886
1,889
1,898
1,897
1,910
1,904
1,905
0,826
0,840
0,812
0,868
0,870
0,839
0,799
0,809
0,846
0,811
0,816
0,841
0,840
0,843
0,838
0,848
0,854
0,865
0,877
0,850
0,865
0,870
0,903
0,872
0,876
0,877
0,884
0,906
0,945
0,968
0,1058
0,1121
0,1189
0,1253
0,1391
0,1416
0,1495
0,1548
0,1620
0,1658
0,1544
0,1577
0,1587
0,1584
0,1636
0,1569
0,1577
0,1551
0,1564
0,1592
0,1571
0,1532
0,1507
0,1539
0,1580
0,1605
0,1626
0,1519
0,1538
0,1571
0,1534
0,1532
0,1521
0,1435
0,1465
0,1430
0,1423
0,1343
0,1239
0,1197
0,1137
0,1143
0,1075
0,1000
0,994
0,987
0,946
0,909
0,932
0,915
0,923
0,929
0,911
0,948
0,973
0,956
0,970
0,961
0,972
0,972
0,991
0,960
0,959
0,968
0,950
0,936
0,945
0,960
0,956
0,957
0,944
0,941
0,959
0,961
0,933
0,937
0,924
0,932
0,935
0,935
0,941
0,935
0,930
0,927
0,949
0,937
0,929
0,926
0,909
0,917
0,934
0,952
0,978
0,1005
0,1031
0,1090
0,1174
0,1187
0,1263
0,1315
0,1428
0,1484
0,1492
0,1514
0,1583
0,1653
0,1548
0,1529
0,1584
0,1611
0,1609
0,1609
0,1562
0,1548
0,1539
0,1539
0,1551
0,1580
0,1614
0,1657
0,1646
0,1602
0,1527
0,1267
0,1397
0,1569
0,1537
0,1534
0,1521
0,1494
0,1429
0,1433
0,1400
0,1333
0,1273
0,1227
0,1179
0,1130
0,1107
0,1067
0,1024
0,1002
0,983
0,985
0,971
0,966
0,958
0,954
0,943
0,933
0,941
0,940
0,932
0,950
0,949
0,951
0,934
0,928
0,930
0,936
0,943
0,938
0,942
0,936
0,944
0,938
0,933
0,943
0,937
0,942
0,941
0,935
0,930
0,935
0,941
0,942
0,933
0,936
0,935
0,933
0,955
0,948
0,938
0,949
0,949
0,961
0,966
0,988
0,1005
0,1037
0,1060
0,1123
0,1148
0,1203
0,1264
0,1361
0,1497
0,1586
0,1615
0,1572
0,1626
0,1712
0,1660
0,1635
0,1696
0,1773
0,1735
0,1723
0,1724
0,1704
0,1686
0,1659
0,1658
0,1690
0,1684
0,1669
0,1671
0,1685
0,1673
0,1635
0,1636
0,1613
0,1560
0,1557
0,1565
0,1591
0,1546
0,1509
0,1491
0,1430
0,1353
0,1221
0,1164
0,1131
0,1101
0,1034
0,1005
0,999
0,977
0,973
0,947
0,965
0,946
0,958
0,966
0,964
0,964
0,964
0,970
0,969
0,972
0,966
0,987
0,977
0,974
0,976
0,989
0,986
0,990
0,988
0,972
0,990
0,997
0,974
0,985
0,970
0,988
0,982
0,982
0,973
0,979
0,978
0,991
0,982
0,997
0,985
0,1001
0,1001
0,1013
0,1002
0,1001
0,980
0,1001
0,1025
0,1052
0,1075
0,1095
0,1134
0,1185
0,1260
0,1343
0,1360
0,1458
0,1560
0,1558
0,1571
0,1648
0,1714
0,1694
0,1639
0,1690
0,1768
0,1674
0,1673
0,1772
0,1731
0,1688
0,1662
0,1695
0,1664
0,1681
0,1676
0,1616
0,1614
0,1636
0,1621
0,1600
0,1578
0,1556
0,1519
0,1525
0,1498
0,1478
0,1417
0,1398
0,1381
0,1260
0,1187
0,1149
0,1182
0,1119
0,1089
0,1049
0,1055
0,991
0,1004
0,1016
0,1007
0,1018
0,1021
0,979
0,979
0,959
0,942
0,969
0,960
0,954
0,946
0,972
0,956
0,997
0,987
0,995
0,995
0,986
0,973
0,977
0,945
0,950
0,949
0,944
0,950
0,949
0,960
0,944
0,961
0,976
0,975
0,986
0,961
0,956
0,945
0,940
0,951
0,925
0,929
0,905
0,890
0,934
0,954
0,959
0,987
0,1055
0,1086
0,1149
0,1211
0,1269
0,1370
0,1450
0,1482
0,1538
0,1564
0,1621
0,1629
0,1555
0,1583
0,1668
0,1626
0,1601
0,1578
0,1569
0,1611
0,1593
0,1575
0,1590
0,1563
0,1546
0,1517
0,1529
0,1537
0,1518
0,1449
0,1466
0,1496
0,1410
0,1395
0,1382
0,1365
0,1341
0,1283
0,1284
0,1214
0,1147
0,1125
0,1083
0,1040
0,1018
0,965
0,950
0,943
0,920
0,900
0,896
0,885
0,873
0,899
0,894
0,907
0,917
0,935
0,942
0,947
0,954
0,961
0,972
0,992
0,997
0,981
0,975
0,1004
1,988
1,1001
1,987
1,1004
1,991
1,984
1,976
1,964
1,968
1,974
1,974
1,942
1,878
1,905
1,930
1,918
1,927
1,906
1,929
1,919
1,919
1,920
1,920
1,930
1,913
1,898
1,894
1,896
1,905
1,903
1,908
1,918
1,921
1,927
1,928
1,928
1,931
1,943
1,931
1,935
1,934
1,916
1,910
1,886
1,889
1,886
1,898
1,917
1,912
1,894
1,897
1,915
1,899
1,911
1,917
1,911
1,923
1,912
1,899
1,895
1,912
1,899
1,892
1,895
1,891
1,900
1,905
1,897
1,895
1,896
1,887
1,888
1,894
1,888
1,887
1,885
1,892
1,887
1,886
1,880
1,882
1,898
1,881
1,887
1,890
1,879
1,876
1,888
1,881
1,875
1,882
1,870
1,882
1,904
1,904
1,923
1,925
1,939
1,924
1,902
1,911
1,921
1,924
1,935
1,928
1,929
1,937
1,938
1,949
1,957
1,946
1,816
1,780
1,827
1,868
1,851
1,864
1,910
1,894
1,892
1,902
1,894
1,890
1,912
1,918
1,900
1,828
1,855
1,853
1,860
1,882
1,888
1,893
1,892
1,903
1,909
1,941
1,931
1,892
1,842
1,859
1,881
1,907
1,924
1,927
1,905
1,890
1,874
1,849
1,874
1,856
1,841
1,856
1,871
1,885
1,892
1,867
1,871
1,883
1,888
1,871
1,867
1,868
1,871
1,869
1,875
1,877
1,887
1,887
1,880
1,887
1,908
1,909
1,886
1,886
1,887
1,887
1,894
1,894
1,887
1,878
1,880
1,878
1,879
1,882
1,889
1,883
1,896
1,903
1,895
1,892
1,895
0,894
0,892
0,895
0,883
0,893
0,897
0,885
0,887
0,911
0,904
0,901
0,895
0,910
0,919
0,909
0,906
0,922
0,913
0,913
0,909
0,929
0,926
0,913
0,919
0,935
0,919
0,960
0,1006
0,1016
0,1073
0,1127
0,1177
0,1239
0,1287
0,1396
0,1491
0,1496
0,1491
0,1581
0,1630
0,1567
0,1546
0,1574
0,1606
0,1637
0,1607
0,1611
0,1604
0,1591
0,1591
0,1569
0,1616
0,1644
0,1621
0,1599
0,1615
0,1588
0,1576
0,1554
0,1550
0,1552
0,1530
0,1549
0,1522
0,1483
0,1437
0,1385
0,1310
0,1190
0,1166
0,1140
0,1093
0,1071
0,1011
0,1007
0,985
0,955
0,946
0,955
0,944
0,940
0,954
0,945
0,919
0,933
0,908
0,928
0,940
0,944
0,945
0,968
0,921
0,927
0,922
0,902
0,951
0,935
0,920
0,918
0,892
0,881
0,904
0,913
0,925
0,958
0,978
0,971
0,960
0,969
0,996
0,972
0,952
0,921
0,919
0,958
0,1011
0,987
0,917
0,934
0,954
0,963
0,1015
0,1007
0,1056
0,1115
0,1142
0,1224
0,1240
0,1325
0,1378
0,1515
0,1533
0,1597
0,1535
0,1666
0,1688
0,1569
0,1643
0,1697
0,1702
0,1687
0,1640
0,1660
0,1637
0,1607
0,1626
0,1645
0,1687
0,1633
0,1673
0,1670
0,1691
0,1678
0,1586
0,1531
0,1565
0,1597
0,1555
0,1515
0,1571
0,1560
0,1478
0,1526
0,1419
0,1226
0,1171
0,1151
0,1121
0,1065
0,1024
0,1021
0,997
0,971
0,984
0,983
0,971
0,958
0,991
0,981
0,976
0,998
0,946
0,963
0,1008
0,994
0,960
0,970
0,996
0,948
0,978
0,975
0,960
0,960
0,940
0,940
0,1002
0,937
0,928
0,969
0,977
0,969
0,988
0,970
0,964
0,1015
0,981
0,970
0,919
0,894
0,994
0,1037
0,986
0,976
0,998
0,982
0,988
0,983
0,1009
0,1025
0,1008
0,1061
0,1104
0,1168
0,1248
0,1269
0,1343
0,1432
0,1504
0,1501
0,1416
0,1376
0,1356
0,1310
0,1314
0,1377
0,1354
0,1339
0,1328
0,1326
0,1579
0,1625
0,1663
0,1619
0,1604
0,1495
0,1330
0,1359
0,1413
0,1390
0,1343
0,1374
0,1513
